Date,Price,Absolute Log Return,"GARCH(1,1) Log Returns","GARCH(1,1) Absolute Log Returns",DD-EWMA Forecasted Volatility,DD-EWMA RMSE,"Corr(Abs Log Return, GARCH Log Returns)","Corr(Abs Log Return, GARCH Abs Log Returns)","Corr(Abs Log Return, DD-EWMA Forecasted Volatility)",Volatility_Absolute_Log_Return,Volatility_GARCH_Log_Returns,Volatility_GARCH_Absolute_Log_Returns,Volatility_DD_EWMA_Forecasted_Volatility
2011-05-31,1535.9000244140625,0.013001881421147665,0.048945676312292664,0.030951420408904966,0.007983336728541651,0.00591067517768075,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Medium volatility,N/A
2011-06-30,1502.300048828125,0.022119244746565236,0.04637541094593785,0.029228017780439472,0.008392283886212302,0.006178941604057594,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2011-07-31,1628.300048828125,0.08053925618673041,0.04478851962323518,0.02678628676992462,0.009072642886495062,0.0063638390078893485,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2011-08-31,1828.5,0.11595940283208162,0.0495517861482162,0.032904007147156134,0.009028896559300392,0.006529936858208463,0.19638767567640047,0.22771120683424,-0.12197822549439111,High volatility,Medium volatility,Medium volatility,N/A
2011-09-30,1620.4000244140625,0.12082291119421207,0.060063229074946524,0.04849911554568824,0.0096598635828789,0.006840103517448509,0.19638767567640047,0.22771120683424,-0.12197822549439111,High volatility,Medium volatility,High volatility,N/A
2011-10-31,1724.199951171875,0.062090099061307136,0.07107551276205465,0.05774965165262271,0.009958718632285726,0.007189412050949917,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,High volatility,High volatility,N/A
2011-11-30,1745.5,0.012277901088559418,0.06801112958309811,0.04907705295233401,0.010015670494893408,0.0069079341368049035,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,High volatility,High volatility,N/A
2011-12-31,1565.800048828125,0.10864414088713747,0.06252987366801681,0.04206742445340067,0.009852872666826789,0.0070771119403069075,0.19638767567640047,0.22771120683424,-0.12197822549439111,High volatility,Medium volatility,Medium volatility,N/A
2012-01-31,1737.800048828125,0.10422306684481875,0.07026735025405487,0.05019723349347508,0.009980905629800804,0.006914209272671647,0.19638767567640047,0.22771120683424,-0.12197822549439111,High volatility,High volatility,High volatility,N/A
2012-02-29,1709.9000244140625,0.01618506997015956,0.07292164268444029,0.053316779033126226,0.009920308065810606,0.0069741260251592095,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,High volatility,High volatility,N/A
2012-03-31,1669.300048828125,0.02403049742061114,0.06728645825021151,0.04477305634546713,0.009911192072223036,0.0069824417612080565,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,High volatility,Medium volatility,N/A
2012-04-30,1663.4000244140625,0.0035406910002091507,0.06276828598379021,0.0377811996688333,0.009901482487806444,0.006908001895256111,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2012-05-31,1562.5999755859375,0.06251263017314823,0.05800205667202609,0.03554272095528773,0.00969479675175826,0.007186480194610471,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,Medium volatility,N/A
2012-06-30,1603.5,0.025837655194566267,0.05886581267496271,0.033422619978068085,0.009609283931646131,0.007133547080927921,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2012-07-31,1610.5,0.004355949638044088,0.05489954551917061,0.029389311528318994,0.009667814522264626,0.007088047456596933,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Low volatility,N/A
2012-08-31,1684.5999755859375,0.04498344261751086,0.051034940375316265,0.029981195489561217,0.00969226783547812,0.0068757387571403315,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2012-09-30,1771.0999755859375,0.050072676289133256,0.04952906374184632,0.02709444979291477,0.009678214103277181,0.006873756274746311,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,Low volatility,N/A
2012-10-31,1717.5,0.03073106358139377,0.0488005791059598,0.025715839747363353,0.009214272290668726,0.006753987958139538,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2012-11-30,1710.9000244140625,0.0038501829961825607,0.04755339447600937,0.023750808800977893,0.009121742460327901,0.0066430909876731255,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2012-12-31,1674.800048828125,0.021325777800733192,0.04482162919469552,0.026803646444198418,0.009025812144671156,0.00673124632825877,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2013-01-31,1660.5999755859375,0.008514816173611273,0.043429251533288284,0.02524276599830924,0.008973906392070905,0.006744206185278914,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2013-02-28,1577.699951171875,0.05121090881149826,0.04147539037657889,0.026512648673933794,0.008974110428607499,0.006752105330649409,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2013-03-31,1594.800048828125,0.01078030780980388,0.04430747289631863,0.025499061761098615,0.008918902851230474,0.006750647596421891,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2013-04-30,1472.199951171875,0.07999051966645165,0.041920499849989634,0.026171142853665234,0.008281751389753898,0.0061467564657466485,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2013-05-31,1392.5999755859375,0.055585361480666506,0.04996990403400796,0.03241470925752649,0.008189046587743642,0.006344607113677358,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,Medium volatility,N/A
2013-06-30,1223.800048828125,0.12921167404994716,0.05151999388947859,0.030097369789484657,0.007526194704573233,0.006053843853875465,0.19638767567640047,0.22771120683424,-0.12197822549439111,High volatility,Medium volatility,Medium volatility,N/A
2013-07-31,1312.4000244140625,0.06989672876233666,0.06745001855924422,0.05272456251980097,0.0075679884654109904,0.006005329130901306,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,High volatility,High volatility,N/A
2013-08-31,1396.0999755859375,0.06182507681771732,0.06582229780780975,0.04662783601199169,0.008351712793099554,0.006121980212915103,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,High volatility,N/A
2013-09-30,1326.5,0.051138722929477076,0.06356859346080158,0.040969741156343296,0.00849883855406579,0.00588934357626845,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,Medium volatility,N/A
2013-10-31,1323.5999755859375,0.002188615975533992,0.061943509234532734,0.03550163099044294,0.008280078087431711,0.006154256187106187,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2013-11-30,1250.5999755859375,0.05673186199094271,0.057254423034128525,0.03432992121264184,0.008664382466011296,0.006449709578574344,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,Medium volatility,N/A
2013-12-31,1201.9000244140625,0.03971975833968511,0.05746962369755924,0.031579678779978096,0.008258533702852455,0.00631271727292544,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2014-01-31,1240.0999755859375,0.03128834354992183,0.05564750642757106,0.027873263429319905,0.007388170525014709,0.005364143251042268,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Low volatility,N/A
2014-02-28,1321.4000244140625,0.06349979725013721,0.05239693730798779,0.02521000783562105,0.007358869609414444,0.00543911633133501,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,Low volatility,N/A
2014-03-31,1283.4000244140625,0.02917897373232048,0.05274104299585538,0.02714872733704281,0.006767216311086538,0.004634022858066483,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Low volatility,N/A
2014-04-30,1295.5999755859375,0.009461064113975404,0.050703359943259,0.024796471477066286,0.006292835458954683,0.0038571931248002882,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Low volatility,N/A
2014-05-31,1245.5999755859375,0.03935656753380101,0.047403466972836796,0.026033389900180566,0.0060411760296433725,0.003805797464653771,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2014-06-30,1321.800048828125,0.059377159057436124,0.04732597626756947,0.02400137758046487,0.005861029826337534,0.003973597200621112,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2014-07-31,1281.300048828125,0.031119255353182496,0.04814648976437191,0.025470764983328276,0.005758036524263454,0.004135206822626539,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2014-08-31,1285.800048828125,0.0035059050586854212,0.04704917089075775,0.023570855768755165,0.005767941189048736,0.004087847250075467,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2014-09-30,1210.5,0.06034763330437176,0.0442553063022209,0.026795993111185173,0.005721837635713076,0.0041363975248244235,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2014-10-31,1171.0999755859375,0.03309004017714123,0.04789419247983103,0.02736673492999931,0.005680831108903295,0.004241343051571896,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2014-11-30,1175.199951171875,0.0034948471099163214,0.04703745442446478,0.02481942781286981,0.005654630547480212,0.004259176963386528,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2014-12-31,1183.9000244140625,0.007375789728429005,0.044245334437155684,0.02749555866675485,0.005660828947580033,0.004137822699561233,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2015-01-31,1278.5,0.07687342169192402,0.04184194125743012,0.028130550329172405,0.006460297433952491,0.00495956579279936,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2015-02-28,1212.5999755859375,0.05292072122725955,0.04674270994123794,0.03246915866437877,0.006415955667076285,0.004956293342225806,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Medium volatility,N/A
2015-03-31,1183.0999755859375,0.024628702880035824,0.04860924969656472,0.029730518164154705,0.006442122389503808,0.004955707867243078,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2015-04-30,1182.4000244140625,0.000591799782120539,0.04685750932027562,0.026888913302853267,0.006419995869284044,0.005172863642098254,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2015-05-31,1189.4000244140625,0.005902706957036763,0.044147543195382055,0.029439357459765426,0.005943201149567155,0.004849380929785016,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2015-06-30,1171.5,0.015164019851011012,0.0417577950901578,0.029658813167973423,0.006339114808474918,0.004901530087213793,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2015-07-31,1094.9000244140625,0.06762192177048831,0.04043245544609755,0.028012896714769343,0.006328666234308074,0.004918546093757643,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2015-08-31,1131.5999755859375,0.032969481675232615,0.04644143502729376,0.02982180564486358,0.010390661629856347,0.01192898185200573,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2015-09-30,1115.5,0.014329803980007938,0.04468379966787818,0.026532676211042452,0.010526455181829866,0.012100967635904758,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2015-10-31,1141.5,0.023040452097262687,0.04283470712139225,0.02612312271502461,0.010410785405074268,0.012137725269612147,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2015-11-30,1065.800048828125,0.06861745029357813,0.04104452787260704,0.02459266006178872,0.010445969714050233,0.012139613253079122,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2015-12-31,1060.300048828125,0.005173803693284462,0.04706519740027583,0.02814448189659209,0.010728915787535731,0.012499556220549938,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2016-01-31,1116.4000244140625,0.051557311547741236,0.04444321306247723,0.029030335081817304,0.010467273583484402,0.012296747051470732,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2016-02-29,1233.9000244140625,0.10007066015985444,0.04484832990565115,0.027210700652170745,0.01126677387258619,0.014146864585166563,0.19638767567640047,0.22771120683424,-0.12197822549439111,High volatility,Low volatility,Low volatility,N/A
2016-03-31,1234.199951171875,0.00024304263381225155,0.05345282127295207,0.03999158656187033,0.012675987993285212,0.016521732251570508,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2016-04-30,1289.199951171875,0.04359888574213944,0.04982086343262471,0.03769282538420564,0.012443947785702904,0.016129773849085104,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2016-05-31,1214.800048828125,0.05944233870056781,0.04838905343473842,0.03247485455193698,0.012390849641321105,0.017028745414771722,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Medium volatility,N/A
2016-06-30,1318.4000244140625,0.08183940430718817,0.05087873004539975,0.030807040072779773,0.012409910843663307,0.01680990164630857,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,Medium volatility,N/A
2016-07-31,1349.0,0.022944678534600804,0.05431068360284151,0.03543439795086945,0.012523663213943685,0.016983501387659167,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2016-08-31,1306.9000244140625,0.03170563792386982,0.05084198418831289,0.03105024682595372,0.012349316512546499,0.01693850623646812,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2016-09-30,1313.300048828125,0.004885151486946349,0.04934145215207709,0.0274249310405718,0.01227611619718484,0.017271960257409433,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Low volatility,N/A
2016-10-31,1271.5,0.03234578490865836,0.046219724385490234,0.028664881810275922,0.01315575417259023,0.017420049575796313,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2016-11-30,1170.800048828125,0.08250998833952039,0.045586436806473174,0.025733082278046496,0.013697058359879716,0.017560642167520894,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2016-12-31,1150.0,0.017925375165357416,0.0530078612841438,0.03302633854224841,0.014030612344496905,0.016819454885219718,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2017-01-31,1208.5999755859375,0.049700702369878336,0.05011499716896392,0.02989663711483421,0.013996837995178696,0.01678469286961173,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Medium volatility,Low volatility,N/A
2017-02-28,1252.5999755859375,0.035758726873428515,0.04924169083178757,0.027543646019013504,0.013956891350564892,0.01603419806795102,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Low volatility,N/A
2017-03-31,1247.300048828125,0.004240117321882231,0.04724377808270636,0.024936735761378427,0.014241828005625835,0.01590662900171149,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-04-30,1266.0999755859375,0.014960035964600493,0.04456753420327307,0.02736920027791932,0.014389578689428703,0.015820632834641347,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-05-31,1272.0,0.004649174656746524,0.04221931313756383,0.026548604660937385,0.014463438846517556,0.015720967610287635,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-06-30,1240.699951171875,0.024914767806546223,0.04011915917964169,0.02820143676393906,0.014442413864020079,0.015726630548104425,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-07-31,1266.5999755859375,0.020660428713533463,0.03986507609653235,0.02581201740400701,0.014077933000418572,0.016476112674533947,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-08-31,1316.199951171875,0.03841263411716245,0.03843666803775271,0.02467234140852644,0.014037152821053564,0.016648921669991608,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-09-30,1281.5,0.026717493120091973,0.038553143357052455,0.023043579231465442,0.014044408214300154,0.01668204860417204,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-10-31,1267.0,0.011379365482986792,0.03877935627378407,0.02221417477147684,0.014075642673551107,0.016065902240997722,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-11-30,1273.199951171875,0.004881476736087187,0.0377204229035536,0.02408945258748086,0.014394169171984175,0.015611972198948412,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2017-12-31,1306.300048828125,0.025665372814242637,0.03631678689460308,0.026723867315541217,0.014295940122899108,0.01566890376638825,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-01-31,1339.0,0.02472431581970369,0.03576669014466605,0.02474312083789457,0.014267257037524402,0.01572891134608202,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-02-28,1315.5,0.017706245210824534,0.03525548005505453,0.02350541140469139,0.01091646209525318,0.0097196214244559,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-03-31,1322.800048828125,0.005533917539993105,0.03527590677082275,0.02363430287914958,0.010900295522390845,0.009736211025310035,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-04-30,1316.199951171875,0.005001979096123321,0.034271695694901856,0.026300261460313352,0.011034706791406858,0.009416123017613288,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-05-31,1300.0999755859375,0.01230759413469773,0.0336758918818454,0.027968727911477222,0.010974854047969865,0.009303629685409,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-06-30,1251.300048828125,0.03825811589659356,0.033589251815274265,0.02741002501665437,0.010578145633334953,0.009555871554419207,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-07-31,1223.699951171875,0.022304033803343337,0.03638385078639053,0.024899767228298383,0.010543582687331887,0.009791655902516783,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-08-31,1200.300048828125,0.01930744987835009,0.03659619624278231,0.023870270076854248,0.010505651182323363,0.010170770173152361,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-09-30,1191.5,0.007358548672435461,0.03649568247400502,0.02361106731770235,0.009199459445996469,0.008493571707504007,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-10-31,1212.300048828125,0.01730640449100207,0.03561552616460903,0.025831594826492724,0.009120468675749931,0.008464222493761645,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-11-30,1220.199951171875,0.0064953176714590555,0.034757406083091,0.02517109765806692,0.009138529220686838,0.008678717283731197,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2018-12-31,1278.300048828125,0.04651636867042086,0.033839347132999534,0.02694350364243502,0.009043194067685766,0.008774178463988796,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-01-31,1319.699951171875,0.031873292651691365,0.035898355499449926,0.02517422218873248,0.00914498675017119,0.008644988495550683,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-02-28,1312.800048828125,0.005242103053610947,0.03589459445216984,0.023347271736717357,0.009162188529815459,0.008355038177523076,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-03-31,1293.0,0.015197198197902217,0.03502480330929758,0.026214545370427503,0.009145407622958866,0.008303185866088057,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-04-30,1282.800048828125,0.007919872889149637,0.0348899880127402,0.025767365800277577,0.007811912517524152,0.0060436511474034555,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-05-31,1305.800048828125,0.017770690263088973,0.034318975918282923,0.026961597450618574,0.006907332851496707,0.005163029954082362,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-06-30,1409.699951171875,0.0765609639938365,0.033705642698445386,0.025831473796410192,0.00665778109531506,0.004670612290209462,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2019-07-31,1426.0999755859375,0.01156654748362751,0.04102410117870769,0.031152998133059676,0.006714764374836926,0.004569336294258641,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Medium volatility,N/A
2019-08-31,1519.0999755859375,0.06317460951895715,0.03913921140308316,0.029612878370242797,0.006361911873148125,0.0041856235028706204,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2019-09-30,1465.699951171875,0.035785127422824026,0.04238792991953773,0.029729462430940618,0.0060996770194031704,0.0037962687447088265,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-10-31,1511.4000244140625,0.0307034790205023,0.042868494833125804,0.02646170025837534,0.006154858573208638,0.0038147597119068777,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-11-30,1465.5999755859375,0.03077169147809755,0.041532027949824364,0.02425927530868941,0.006189005979933501,0.0038154542379573715,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2019-12-31,1519.5,0.036116635095049254,0.04160840778948458,0.022769743388467354,0.006141433517848196,0.00395460552523211,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2020-01-31,1582.9000244140625,0.040877289758474156,0.040918115555382564,0.02171867493111745,0.006142953084542903,0.0038945707528255493,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2020-02-29,1564.0999755859375,0.011948060044142395,0.04080765751971386,0.021235545214863774,0.006146721921302295,0.0037580698319570724,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2020-03-31,1583.4000244140625,0.012263886084912023,0.039442979957554136,0.023401997272097713,0.006011482636259674,0.0038558846262133793,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2020-04-30,1684.199951171875,0.06171619544791973,0.03781550607493233,0.024594825240909644,0.005776030021550066,0.0036526929079643924,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2020-05-31,1736.9000244140625,0.03081128451206805,0.04116586835168402,0.026359429575702146,0.006438970980848967,0.005153624489875054,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2020-06-30,1793.0,0.03178826548905356,0.040124256890665094,0.024185498815092108,0.006143491294065528,0.005189573665899081,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2020-07-31,1962.800048828125,0.09048185548738541,0.03933746951007617,0.022685997107262833,0.006192012605278794,0.005183168853821384,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2020-08-31,1967.5999755859375,0.0024424634206248186,0.047704136581534044,0.03448735401190123,0.006077672311696359,0.00534569037256655,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Medium volatility,N/A
2020-09-30,1887.5,0.04156131138996333,0.04482831332629742,0.0336201986879407,0.005947309771557493,0.005419755571613269,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Medium volatility,N/A
2020-10-31,1877.4000244140625,0.005365348216100685,0.04553031903000577,0.029416325780147707,0.005668018751162397,0.005352604420933261,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2020-11-30,1775.699951171875,0.05569317004024921,0.04313850334419495,0.029765605408072642,0.006166911628401181,0.005861224546128007,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2020-12-31,1893.0999755859375,0.0640210002526933,0.0462826718142507,0.02835107993949865,0.006648576148588769,0.005941609507447305,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2021-01-31,1847.300048828125,0.024490544122774516,0.04797330306636352,0.02914418954569299,0.00669646682968702,0.005821032562728849,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2021-02-28,1728.0999755859375,0.06670261506449382,0.04631375820393645,0.026496162904793702,0.006591665277291974,0.0059772541298885075,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2021-03-31,1713.800048828125,0.008309369206091155,0.05052247505999746,0.02870138620587507,0.006438939492391157,0.006209801573543949,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Low volatility,N/A
2021-04-30,1767.300048828125,0.030739830098243992,0.047516750120730485,0.028674031577165724,0.006765323892956437,0.006170401936650362,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Low volatility,N/A
2021-05-31,1902.5,0.07371582491143336,0.045437144637585955,0.025783799082605034,0.006745992905572435,0.006258409427400181,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Low volatility,N/A
2021-06-30,1770.800048828125,0.07173736130380703,0.048842859616306834,0.030260995422053454,0.00669213353949988,0.006371687934017103,0.19638767567640047,0.22771120683424,-0.12197822549439111,Medium volatility,Low volatility,Medium volatility,N/A
2021-07-31,1812.5999755859375,0.023330815719562636,0.05328706185205591,0.03221776597103313,0.0065882281031997385,0.006385574499491847,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Medium volatility,N/A
2021-08-31,1815.0,0.0013232025473541853,0.04997489534368136,0.028737545621723898,0.006638027096737513,0.00634393006456642,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Medium volatility,Low volatility,N/A
2021-09-30,1755.300048828125,0.03344565741911332,0.04679765057127048,0.030326155331820398,0.006657700697241525,0.006189261734177513,0.19638767567640047,0.22771120683424,-0.12197822549439111,Low volatility,Low volatility,Medium volatility,N/A
